zip_code,week_of_vaccination,partially_vaccinated,fully_vaccinated,boosted,annotation,etl_timestamp,objectid
19148,7/11/2021 12:00:00 AM,27,357,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1488
19148,5/22/2022 12:00:00 AM,30,38,92,,2023/11/16 13:10:00+00,1489
19119,5/23/2021 12:00:00 AM,14,337,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1490
19114,7/17/2022 12:00:00 AM,21,22,39,,2023/11/16 13:10:00+00,1491
19123,5/2/2021 12:00:00 AM,66,931,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1492
19118,3/21/2021 12:00:00 AM,18,485,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1493
19134,6/12/2022 12:00:00 AM,37,27,41,,2023/11/16 13:10:00+00,1494
19107,1/31/2021 12:00:00 AM,21,270,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1495
19130,5/1/2022 12:00:00 AM,25,25,37,,2023/11/16 13:10:00+00,1496
19151,3/20/2022 12:00:00 AM,14,47,50,,2023/11/16 13:10:00+00,1497
19139,7/17/2022 12:00:00 AM,58,48,58,,2023/11/16 13:10:00+00,1498
19148,4/3/2022 12:00:00 AM,42,75,92,,2023/11/16 13:10:00+00,1499
19113,2/21/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1500
19154,1/9/2022 12:00:00 AM,78,147,423,,2023/11/16 13:10:00+00,1501
19134,5/23/2021 12:00:00 AM,118,930,7,,2023/11/16 13:10:00+00,1502
19142,10/31/2021 12:00:00 AM,45,165,222,,2023/11/16 13:10:00+00,1503
19119,6/12/2022 12:00:00 AM,8,20,63,,2023/11/16 13:10:00+00,1504
19145,6/13/2021 12:00:00 AM,34,594,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1505
19148,4/11/2021 12:00:00 AM,224,2131,12,,2023/11/16 13:10:00+00,1506
19135,3/21/2021 12:00:00 AM,60,1057,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1507
19122,6/27/2021 12:00:00 AM,,92,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1508
19107,5/16/2021 12:00:00 AM,22,324,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1509
19144,12/19/2021 12:00:00 AM,153,185,691,,2023/11/16 13:10:00+00,1510
19123,1/2/2022 12:00:00 AM,90,70,251,,2023/11/16 13:10:00+00,1511
19143,5/30/2021 12:00:00 AM,45,872,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1512
19135,1/10/2021 12:00:00 AM,7,39,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1513
19145,5/8/2022 12:00:00 AM,19,38,64,,2023/11/16 13:10:00+00,1514
19125,7/10/2022 12:00:00 AM,47,22,25,,2023/11/16 13:10:00+00,1515
19152,12/26/2021 12:00:00 AM,144,149,494,,2023/11/16 13:10:00+00,1516
19104,12/5/2021 12:00:00 AM,337,235,1001,,2023/11/16 13:10:00+00,1517
19128,7/18/2021 12:00:00 AM,10,76,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1518
19122,1/24/2021 12:00:00 AM,9,77,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1519
19132,2/14/2021 12:00:00 AM,17,120,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1520
19106,6/19/2022 12:00:00 AM,10,9,14,,2023/11/16 13:10:00+00,1521
19137,9/26/2021 12:00:00 AM,9,55,37,,2023/11/16 13:10:00+00,1522
19127,6/5/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1523
19153,3/27/2022 12:00:00 AM,,21,24,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1524
19125,6/6/2021 12:00:00 AM,17,272,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1525
19118,11/7/2021 12:00:00 AM,53,35,305,,2023/11/16 13:10:00+00,1526
19126,12/13/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1527
19141,5/15/2022 12:00:00 AM,18,18,34,,2023/11/16 13:10:00+00,1528
19134,2/6/2022 12:00:00 AM,145,323,277,,2023/11/16 13:10:00+00,1529
19134,2/7/2021 12:00:00 AM,23,234,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1530
19116,7/24/2022 12:00:00 AM,14,31,33,,2023/11/16 13:10:00+00,1531
19149,3/7/2021 12:00:00 AM,152,426,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1532
19111,3/28/2021 12:00:00 AM,153,2625,8,,2023/11/16 13:10:00+00,1533
19149,4/4/2021 12:00:00 AM,253,2602,14,,2023/11/16 13:10:00+00,1534
19109,2/27/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1535
19133,1/30/2022 12:00:00 AM,71,185,156,,2023/11/16 13:10:00+00,1536
19146,9/12/2021 12:00:00 AM,35,213,69,,2023/11/16 13:10:00+00,1537
19107,8/29/2021 12:00:00 AM,16,63,44,,2023/11/16 13:10:00+00,1538
19150,1/10/2021 12:00:00 AM,8,43,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1539
19120,5/8/2022 12:00:00 AM,34,69,83,,2023/11/16 13:10:00+00,1540
19149,7/31/2022 12:00:00 AM,58,41,63,,2023/11/16 13:10:00+00,1541
19146,1/2/2022 12:00:00 AM,184,198,614,,2023/11/16 13:10:00+00,1542
19140,7/10/2022 12:00:00 AM,43,36,55,,2023/11/16 13:10:00+00,1543
19137,12/26/2021 12:00:00 AM,22,22,78,,2023/11/16 13:10:00+00,1544
19126,5/30/2021 12:00:00 AM,14,187,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1545
19113,2/20/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1546
19122,1/17/2021 12:00:00 AM,,47,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1547
19126,8/1/2021 12:00:00 AM,11,76,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1548
19125,6/19/2022 12:00:00 AM,12,9,22,,2023/11/16 13:10:00+00,1549
19147,2/7/2021 12:00:00 AM,31,827,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1550
19120,3/27/2022 12:00:00 AM,44,109,102,,2023/11/16 13:10:00+00,1551
19147,2/6/2022 12:00:00 AM,47,175,137,,2023/11/16 13:10:00+00,1552
19132,5/15/2022 12:00:00 AM,28,35,45,,2023/11/16 13:10:00+00,1553
19154,6/5/2022 12:00:00 AM,9,18,20,,2023/11/16 13:10:00+00,1554
19144,9/26/2021 12:00:00 AM,37,237,196,,2023/11/16 13:10:00+00,1555
19151,1/24/2021 12:00:00 AM,8,124,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1556
19141,2/14/2021 12:00:00 AM,20,126,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1557
19121,12/26/2021 12:00:00 AM,99,108,360,,2023/11/16 13:10:00+00,1558
19150,1/2/2022 12:00:00 AM,69,116,411,,2023/11/16 13:10:00+00,1559
19130,5/30/2021 12:00:00 AM,31,297,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1560
19136,5/8/2022 12:00:00 AM,23,24,62,,2023/11/16 13:10:00+00,1561
19122,11/29/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1562
19146,1/10/2021 12:00:00 AM,12,472,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1563
19129,4/10/2022 12:00:00 AM,,15,23,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1564
19129,7/24/2022 12:00:00 AM,25,22,23,,2023/11/16 13:10:00+00,1565
19134,12/12/2021 12:00:00 AM,145,257,717,,2023/11/16 13:10:00+00,1566
19104,1/16/2022 12:00:00 AM,456,215,650,,2023/11/16 13:10:00+00,1567
19136,2/27/2022 12:00:00 AM,37,128,83,,2023/11/16 13:10:00+00,1568
19138,8/29/2021 12:00:00 AM,32,233,31,,2023/11/16 13:10:00+00,1569
19124,3/13/2022 12:00:00 AM,52,140,138,,2023/11/16 13:10:00+00,1570
19104,8/15/2021 12:00:00 AM,50,216,21,,2023/11/16 13:10:00+00,1571
19104,9/5/2021 12:00:00 AM,39,252,29,,2023/11/16 13:10:00+00,1572
19142,10/17/2021 12:00:00 AM,42,178,94,,2023/11/16 13:10:00+00,1573
19141,11/14/2021 12:00:00 AM,69,106,381,,2023/11/16 13:10:00+00,1574
19103,7/25/2021 12:00:00 AM,18,35,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1575
19130,12/13/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1576
19149,11/28/2021 12:00:00 AM,263,399,785,,2023/11/16 13:10:00+00,1577
19121,9/26/2021 12:00:00 AM,50,314,79,,2023/11/16 13:10:00+00,1578
19131,6/5/2022 12:00:00 AM,23,36,51,,2023/11/16 13:10:00+00,1579
19113,8/1/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1580
19134,1/24/2021 12:00:00 AM,13,145,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1581
19122,2/6/2022 12:00:00 AM,58,93,81,,2023/11/16 13:10:00+00,1582
19124,2/14/2021 12:00:00 AM,19,204,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1583
19122,2/7/2021 12:00:00 AM,16,150,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1584
19133,6/6/2021 12:00:00 AM,45,475,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1585
19145,3/27/2022 12:00:00 AM,27,40,75,,2023/11/16 13:10:00+00,1586
19115,4/10/2022 12:00:00 AM,17,35,57,,2023/11/16 13:10:00+00,1587
19154,5/9/2021 12:00:00 AM,32,941,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1588
19139,2/20/2022 12:00:00 AM,40,155,134,,2023/11/16 13:10:00+00,1589
19123,7/24/2022 12:00:00 AM,33,45,13,,2023/11/16 13:10:00+00,1590
19151,9/19/2021 12:00:00 AM,24,161,29,,2023/11/16 13:10:00+00,1591
19148,10/17/2021 12:00:00 AM,81,166,463,,2023/11/16 13:10:00+00,1592
19125,4/24/2022 12:00:00 AM,13,20,30,,2023/11/16 13:10:00+00,1593
19109,7/25/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1594
19124,3/28/2021 12:00:00 AM,118,2273,11,,2023/11/16 13:10:00+00,1595
19132,8/29/2021 12:00:00 AM,30,229,41,,2023/11/16 13:10:00+00,1596
19146,1/23/2022 12:00:00 AM,174,144,288,,2023/11/16 13:10:00+00,1597
19106,1/30/2022 12:00:00 AM,16,6,26,,2023/11/16 13:10:00+00,1598
19142,5/22/2022 12:00:00 AM,23,42,45,,2023/11/16 13:10:00+00,1599
19121,3/28/2021 12:00:00 AM,67,1703,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1600
19103,1/30/2022 12:00:00 AM,41,23,83,,2023/11/16 13:10:00+00,1601
19154,9/19/2021 12:00:00 AM,26,154,65,,2023/11/16 13:10:00+00,1602
19139,2/27/2022 12:00:00 AM,45,148,132,,2023/11/16 13:10:00+00,1603
19120,4/24/2022 12:00:00 AM,28,77,93,,2023/11/16 13:10:00+00,1604
19143,1/23/2022 12:00:00 AM,148,377,571,,2023/11/16 13:10:00+00,1605
19147,5/22/2022 12:00:00 AM,35,45,148,,2023/11/16 13:10:00+00,1606
19126,7/24/2022 12:00:00 AM,10,15,21,,2023/11/16 13:10:00+00,1607
19137,8/29/2021 12:00:00 AM,9,60,14,,2023/11/16 13:10:00+00,1608
19123,5/1/2022 12:00:00 AM,11,10,19,,2023/11/16 13:10:00+00,1609
19129,7/4/2021 12:00:00 AM,,37,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1610
19146,11/21/2021 12:00:00 AM,243,175,840,,2023/11/16 13:10:00+00,1611
19144,12/20/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1612
19130,5/2/2021 12:00:00 AM,84,1779,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1613
19142,3/20/2022 12:00:00 AM,28,72,63,,2023/11/16 13:10:00+00,1614
19127,6/12/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1615
19139,5/16/2021 12:00:00 AM,44,918,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1616
19114,1/31/2021 12:00:00 AM,12,289,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1617
19107,7/17/2022 12:00:00 AM,16,15,18,,2023/11/16 13:10:00+00,1618
19144,10/24/2021 12:00:00 AM,82,228,641,,2023/11/16 13:10:00+00,1619
19150,7/11/2021 12:00:00 AM,13,141,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1620
19145,2/28/2021 12:00:00 AM,107,574,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1621
19122,7/4/2021 12:00:00 AM,9,107,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1622
19146,3/14/2021 12:00:00 AM,87,865,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1623
19128,5/1/2022 12:00:00 AM,14,33,53,,2023/11/16 13:10:00+00,1624
19132,5/16/2021 12:00:00 AM,53,735,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1625
19149,3/20/2022 12:00:00 AM,46,105,94,,2023/11/16 13:10:00+00,1626
19126,2/21/2021 12:00:00 AM,6,159,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1627
19134,4/25/2021 12:00:00 AM,108,892,10,,2023/11/16 13:10:00+00,1628
19142,6/13/2021 12:00:00 AM,34,437,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1629
19114,2/21/2021 12:00:00 AM,29,373,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1630
19132,3/21/2021 12:00:00 AM,39,1189,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1631
19133,5/23/2021 12:00:00 AM,44,449,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1632
19106,4/25/2021 12:00:00 AM,42,323,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1633
19143,12/19/2021 12:00:00 AM,155,242,1001,,2023/11/16 13:10:00+00,1634
19125,6/27/2021 12:00:00 AM,6,77,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1635
19145,10/31/2021 12:00:00 AM,102,200,733,,2023/11/16 13:10:00+00,1636
19153,1/9/2022 12:00:00 AM,39,58,218,,2023/11/16 13:10:00+00,1637
19109,5/2/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1638
19137,1/31/2021 12:00:00 AM,,39,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1639
19113,5/2/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1640
19104,6/12/2022 12:00:00 AM,27,35,55,,2023/11/16 13:10:00+00,1641
19144,1/3/2021 12:00:00 AM,6,69,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1642
19128,3/21/2021 12:00:00 AM,72,1670,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1643
19124,7/17/2022 12:00:00 AM,51,48,69,,2023/11/16 13:10:00+00,1644
19149,1/9/2022 12:00:00 AM,386,374,759,,2023/11/16 13:10:00+00,1645
19140,6/20/2021 12:00:00 AM,37,452,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1646
19129,5/23/2021 12:00:00 AM,10,174,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1647
19142,2/6/2022 12:00:00 AM,61,224,170,,2023/11/16 13:10:00+00,1648
19142,2/7/2021 12:00:00 AM,13,118,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1649
19154,1/24/2021 12:00:00 AM,14,230,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1650
19119,4/17/2022 12:00:00 AM,13,31,57,,2023/11/16 13:10:00+00,1651
19151,6/5/2022 12:00:00 AM,17,24,32,,2023/11/16 13:10:00+00,1652
19150,12/13/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1653
19153,6/6/2021 12:00:00 AM,10,180,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1654
19144,2/14/2021 12:00:00 AM,22,285,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1655
19125,3/27/2022 12:00:00 AM,12,21,34,,2023/11/16 13:10:00+00,1656
19141,9/26/2021 12:00:00 AM,34,206,103,,2023/11/16 13:10:00+00,1657
19129,11/28/2021 12:00:00 AM,68,106,331,,2023/11/16 13:10:00+00,1658
19137,5/15/2022 12:00:00 AM,,,14,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1659
19141,8/22/2021 12:00:00 AM,24,205,25,,2023/11/16 13:10:00+00,1660
19129,2/6/2022 12:00:00 AM,16,45,44,,2023/11/16 13:10:00+00,1661
19129,2/7/2021 12:00:00 AM,9,186,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1662
19138,6/6/2021 12:00:00 AM,20,505,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1663
19118,8/1/2021 12:00:00 AM,,15,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1664
19114,12/27/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1665
19142,11/28/2021 12:00:00 AM,60,166,304,,2023/11/16 13:10:00+00,1666
19124,4/24/2022 12:00:00 AM,31,66,102,,2023/11/16 13:10:00+00,1667
19133,8/29/2021 12:00:00 AM,28,179,22,,2023/11/16 13:10:00+00,1668
19150,9/19/2021 12:00:00 AM,20,141,42,,2023/11/16 13:10:00+00,1669
19125,3/28/2021 12:00:00 AM,94,1770,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1670
19147,1/23/2022 12:00:00 AM,97,113,302,,2023/11/16 13:10:00+00,1671
19143,5/22/2022 12:00:00 AM,44,62,123,,2023/11/16 13:10:00+00,1672
19107,1/30/2022 12:00:00 AM,23,45,85,,2023/11/16 13:10:00+00,1673
19122,7/24/2022 12:00:00 AM,21,23,21,,2023/11/16 13:10:00+00,1674
19149,10/17/2021 12:00:00 AM,74,279,259,,2023/11/16 13:10:00+00,1675
19154,7/31/2022 12:00:00 AM,21,10,30,,2023/11/16 13:10:00+00,1676
19137,6/26/2022 12:00:00 AM,,,8,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1677
19122,4/10/2022 12:00:00 AM,17,20,34,,2023/11/16 13:10:00+00,1678
19150,7/18/2021 12:00:00 AM,10,117,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1679
19151,12/5/2021 12:00:00 AM,84,224,493,,2023/11/16 13:10:00+00,1680
19154,8/7/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1681
19104,11/29/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1682
19107,12/26/2021 12:00:00 AM,83,54,234,,2023/11/16 13:10:00+00,1683
19142,10/10/2021 12:00:00 AM,58,200,95,,2023/11/16 13:10:00+00,1684
19116,5/30/2021 12:00:00 AM,16,368,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1685
19123,2/20/2022 12:00:00 AM,10,35,32,,2023/11/16 13:10:00+00,1686
19126,2/7/2021 12:00:00 AM,15,106,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1687
19120,2/14/2021 12:00:00 AM,20,254,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1688
19114,6/19/2022 12:00:00 AM,9,15,24,,2023/11/16 13:10:00+00,1689
19135,6/5/2022 12:00:00 AM,12,17,28,,2023/11/16 13:10:00+00,1690
19134,12/13/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1691
19126,2/6/2022 12:00:00 AM,32,91,77,,2023/11/16 13:10:00+00,1692
19153,5/15/2022 12:00:00 AM,12,7,15,,2023/11/16 13:10:00+00,1693
19137,6/6/2021 12:00:00 AM,,112,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1694
19125,9/26/2021 12:00:00 AM,35,86,170,,2023/11/16 13:10:00+00,1695
19130,1/24/2021 12:00:00 AM,19,260,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1696
19141,3/27/2022 12:00:00 AM,24,35,54,,2023/11/16 13:10:00+00,1697
19116,7/10/2022 12:00:00 AM,17,19,35,,2023/11/16 13:10:00+00,1698
19106,1/10/2021 12:00:00 AM,6,128,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1699
19137,12/5/2021 12:00:00 AM,20,51,103,,2023/11/16 13:10:00+00,1700
19132,8/7/2022 12:00:00 AM,7,,16,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1701
19124,10/10/2021 12:00:00 AM,89,459,270,,2023/11/16 13:10:00+00,1702
19128,5/9/2021 12:00:00 AM,48,1230,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1703
19145,2/20/2022 12:00:00 AM,47,135,150,,2023/11/16 13:10:00+00,1704
19128,10/3/2021 12:00:00 AM,50,118,471,,2023/11/16 13:10:00+00,1705
19104,11/28/2021 12:00:00 AM,564,370,1605,,2023/11/16 13:10:00+00,1706
19123,3/6/2022 12:00:00 AM,11,32,21,,2023/11/16 13:10:00+00,1707
19127,8/8/2021 12:00:00 AM,,16,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1708
19143,11/7/2021 12:00:00 AM,167,277,894,,2023/11/16 13:10:00+00,1709
19134,4/17/2022 12:00:00 AM,41,42,79,,2023/11/16 13:10:00+00,1710
19143,12/6/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1711
19107,8/22/2021 12:00:00 AM,17,47,28,,2023/11/16 13:10:00+00,1712
19152,12/27/2020 12:00:00 AM,6,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1713
19120,5/29/2022 12:00:00 AM,27,38,63,,2023/11/16 13:10:00+00,1714
19143,2/7/2021 12:00:00 AM,50,456,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1715
19151,12/13/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1716
19152,6/6/2021 12:00:00 AM,54,566,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1717
19140,9/26/2021 12:00:00 AM,65,346,135,,2023/11/16 13:10:00+00,1718
19128,11/28/2021 12:00:00 AM,196,362,950,,2023/11/16 13:10:00+00,1719
19124,3/27/2022 12:00:00 AM,40,97,117,,2023/11/16 13:10:00+00,1720
19104,10/3/2021 12:00:00 AM,66,234,244,,2023/11/16 13:10:00+00,1721
19136,5/15/2022 12:00:00 AM,20,21,35,,2023/11/16 13:10:00+00,1722
19145,2/14/2021 12:00:00 AM,30,375,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1723
19118,4/17/2022 12:00:00 AM,12,26,20,,2023/11/16 13:10:00+00,1724
19143,2/6/2022 12:00:00 AM,137,438,320,,2023/11/16 13:10:00+00,1725
19150,6/5/2022 12:00:00 AM,11,15,36,,2023/11/16 13:10:00+00,1726
19120,8/29/2021 12:00:00 AM,66,535,53,,2023/11/16 13:10:00+00,1727
19143,9/19/2021 12:00:00 AM,59,325,53,,2023/11/16 13:10:00+00,1728
19150,5/22/2022 12:00:00 AM,16,26,36,,2023/11/16 13:10:00+00,1729
19137,4/24/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1730
19136,3/28/2021 12:00:00 AM,53,1353,11,,2023/11/16 13:10:00+00,1731
19114,1/30/2022 12:00:00 AM,40,132,135,,2023/11/16 13:10:00+00,1732
19154,1/23/2022 12:00:00 AM,64,153,224,,2023/11/16 13:10:00+00,1733
19131,7/24/2022 12:00:00 AM,50,29,57,,2023/11/16 13:10:00+00,1734
19123,5/22/2022 12:00:00 AM,11,12,26,,2023/11/16 13:10:00+00,1735
19142,7/24/2022 12:00:00 AM,40,27,43,,2023/11/16 13:10:00+00,1736
19144,4/24/2022 12:00:00 AM,22,38,58,,2023/11/16 13:10:00+00,1737
19145,3/28/2021 12:00:00 AM,109,2676,15,,2023/11/16 13:10:00+00,1738
19112,9/12/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1739
19127,1/23/2022 12:00:00 AM,7,9,46,,2023/11/16 13:10:00+00,1740
19130,9/19/2021 12:00:00 AM,24,81,87,,2023/11/16 13:10:00+00,1741
19153,8/29/2021 12:00:00 AM,,65,16,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1742
19129,10/17/2021 12:00:00 AM,16,28,129,,2023/11/16 13:10:00+00,1743
19128,8/8/2021 12:00:00 AM,17,144,6,,2023/11/16 13:10:00+00,1744
19151,8/1/2021 12:00:00 AM,23,161,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1745
19115,5/15/2022 12:00:00 AM,19,24,58,,2023/11/16 13:10:00+00,1746
19127,10/3/2021 12:00:00 AM,9,9,50,,2023/11/16 13:10:00+00,1747
19152,6/19/2022 12:00:00 AM,15,18,36,,2023/11/16 13:10:00+00,1748
19107,3/27/2022 12:00:00 AM,20,15,24,,2023/11/16 13:10:00+00,1749
19106,11/21/2021 12:00:00 AM,84,44,253,,2023/11/16 13:10:00+00,1750
19136,4/3/2022 12:00:00 AM,12,53,60,,2023/11/16 13:10:00+00,1751
19147,7/17/2022 12:00:00 AM,111,102,61,,2023/11/16 13:10:00+00,1752
19104,10/24/2021 12:00:00 AM,116,194,409,,2023/11/16 13:10:00+00,1753
19136,4/11/2021 12:00:00 AM,99,1148,6,,2023/11/16 13:10:00+00,1754
19102,3/20/2022 12:00:00 AM,6,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1755
19127,1/3/2021 12:00:00 AM,,39,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1756
19123,6/20/2021 12:00:00 AM,7,83,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1757
19154,1/31/2021 12:00:00 AM,18,298,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1758
19104,12/20/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1759
19128,3/20/2022 12:00:00 AM,8,26,53,,2023/11/16 13:10:00+00,1760
19149,5/1/2022 12:00:00 AM,33,59,54,,2023/11/16 13:10:00+00,1761
19111,6/13/2021 12:00:00 AM,52,866,7,,2023/11/16 13:10:00+00,1762
19127,3/14/2021 12:00:00 AM,8,108,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1763
19153,5/16/2021 12:00:00 AM,18,294,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1764
19116,10/31/2021 12:00:00 AM,74,109,554,,2023/11/16 13:10:00+00,1765
19143,7/4/2021 12:00:00 AM,33,367,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1766
19136,4/18/2021 12:00:00 AM,64,773,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1767
19147,2/21/2021 12:00:00 AM,31,472,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,1768
